symbol,suffix,last_price,Prev_Close,change_pct,darvas_signal,Box_Top,Box_Bottom,Upside_to_Top%,Position_in_Box%,Data_Points,Piotroski_Score,Piotroski_Strong,CoffeeCan,CC_Score,market,yf_symbol,exchange,currency,pegu_score,pegu_grade,sarvas_score,sarvas_signal,data_source,scan_date
EMERGENT,.BO,434.9,429.9,1.16,BREAKOUT_BUY,417.0,361.0,-4.12,132.0,61.0,,,,,IN,EMERGENT.BO,,,70,A,5,SELL,local,2026-07-03
JKCEMENT,.NS,5577.0,5513.0,1.16,BREAKOUT_BUY,5560.0,5321.0,-0.3,107.1,63.0,8.0,YES,FAIL,4/5,IN,JKCEMENT.NS,,,70,A,5,SELL,local,2026-07-03
VICTMILL,.BO,5300.0,5240.0,1.15,IN_BOX,5377.95,5200.0,1.47,56.2,61.0,,,,,IN,VICTMILL.BO,,,70,A,5,SELL,local,2026-07-03
JAYCH,.BO,6.15,6.08,1.15,IN_BOX,6.94,5.55,12.85,43.2,61.0,,,,,IN,JAYCH.BO,,,70,A,5,SELL,local,2026-07-03
SPANDANA,.NS,266.8,263.8,1.14,BREAKOUT_BUY,253.05,223.3,-5.15,146.2,62.0,,,,,IN,SPANDANA.NS,,,70,A,5,SELL,local,2026-07-03
PIDILITIND,.NS,1597.0,1579.0,1.14,BREAKOUT_BUY,1485.9,1430.0,-6.96,298.7,63.0,,,,,IN,PIDILITIND.NS,,,70,A,5,SELL,local,2026-07-03
CEATLTD,.NS,3490.0,3450.8,1.14,BREAKOUT_BUY,3260.4,3061.2,-6.58,215.3,63.0,,,,,IN,CEATLTD.NS,,,70,A,5,SELL,local,2026-07-03
RDBRL,.BO,155.25,153.5,1.14,BREAKOUT_BUY,154.95,147.15,-0.19,103.8,61.0,4.0,NO,FAIL,—,IN,RDBRL.BO,,,70,A,5,SELL,local,2026-07-03
ORIENTLTD,.NS,71.31,70.51,1.13,IN_BOX,73.7,69.0,3.35,49.1,63.0,,,,,IN,ORIENTLTD.NS,,,70,A,5,SELL,local,2026-07-03
TRANSPEK,.NS,1009.5,998.2,1.13,IN_BOX,1019.8,976.2,1.02,76.4,46.0,,,,,IN,TRANSPEK.NS,,,70,A,5,SELL,local,2026-07-03
SANDHAR,.NS,683.95,676.3,1.13,IN_BOX,730.05,663.0,6.74,31.2,62.0,,,,,IN,SANDHAR.NS,,,70,A,5,SELL,local,2026-07-03
NATCOPHARM,.NS,903.7,893.6,1.13,BREAKOUT_BUY,878.6,839.0,-2.78,163.4,63.0,,,,,IN,NATCOPHARM.NS,,,70,A,5,SELL,local,2026-07-03
MONQ50,.NS,146.16,144.54,1.12,BREAKDOWN_SELL,144.7,142.29,0.0,-5904.1,63.0,,,,,IN,MONQ50.NS,,,70,A,5,SELL,local,2026-07-03
SYRMA,.NS,1440.5,1424.7,1.11,BREAKOUT_BUY,1080.0,1036.15,-25.03,922.1,62.0,,,,,IN,SYRMA.NS,,,70,A,5,SELL,local,2026-07-03
AAIL,.BO,91.0,90.0,1.11,IN_BOX,92.25,87.1,1.37,75.7,61.0,,,,,IN,AAIL.BO,,,70,A,5,SELL,local,2026-07-03
KJMCCORP,.BO,54.6,54.0,1.11,IN_BOX,57.34,54.0,5.02,18.0,61.0,,,,,IN,KJMCCORP.BO,,,70,A,5,SELL,local,2026-07-03
NTPCGREEN,.NS,95.72,94.67,1.11,IN_BOX,98.49,94.34,2.89,33.3,63.0,,,,,IN,NTPCGREEN.NS,,,70,A,5,SELL,local,2026-07-03
SEML,.BO,59.1,58.45,1.11,IN_BOX,61.25,57.05,3.64,48.8,61.0,,,,,IN,SEML.BO,,,70,A,5,SELL,local,2026-07-03
NTCIND,.BO,152.15,150.5,1.1,IN_BOX,157.7,148.0,3.65,42.8,61.0,,,,,IN,NTCIND.BO,,,70,A,5,SELL,local,2026-07-03
VIMTALABS,.NS,598.0,591.55,1.09,BREAKOUT_BUY,596.0,542.8,-0.33,103.8,62.0,6.0,NO,FAIL,—,IN,VIMTALABS.NS,,,70,A,5,SELL,local,2026-07-03
ELDEHSG,.NS,813.95,805.15,1.09,IN_BOX,819.95,775.05,0.74,86.6,62.0,,,,,IN,ELDEHSG.NS,,,70,A,5,SELL,local,2026-07-03
ATVPR,.BO,28.04,27.74,1.08,IN_BOX,29.2,27.5,4.14,31.8,61.0,,,,,IN,ATVPR.BO,,,70,A,5,SELL,local,2026-07-03
AKCAPIT,.NS,1800.4,1781.2,1.08,BREAKOUT_BUY,1755.0,1650.0,-2.52,143.2,47.0,,,,,IN,AKCAPIT.NS,,,70,A,5,SELL,local,2026-07-03
INDIQUBE,.NS,169.82,168.02,1.07,BREAKOUT_BUY,161.0,148.95,-5.19,173.2,62.0,,,,,IN,INDIQUBE.NS,,,70,A,5,SELL,local,2026-07-03
ASHOKAMET,.NS,15.23,15.07,1.06,IN_BOX,15.75,15.0,3.41,30.7,62.0,,,,,IN,ASHOKAMET.NS,,,70,A,5,SELL,local,2026-07-03
BHARATFORG,.NS,2145.3,2122.8,1.06,BREAKOUT_BUY,1988.5,1877.0,-7.31,240.6,63.0,,,,,IN,BHARATFORG.NS,,,70,A,5,SELL,local,2026-07-03
WESTLIFE,.NS,486.3,481.25,1.05,BREAKOUT_BUY,482.4,453.15,-0.8,113.3,62.0,6.0,NO,FAIL,—,IN,WESTLIFE.NS,,,70,A,5,SELL,local,2026-07-03
SUNDROP,.NS,661.75,654.85,1.05,IN_BOX,669.0,650.0,1.1,61.8,61.0,,,,,IN,SUNDROP.NS,,,70,A,5,SELL,local,2026-07-03
STYL,.NS,308.75,305.55,1.05,BREAKOUT_BUY,275.15,257.2,-10.88,287.2,62.0,,,,,IN,STYL.NS,,,70,A,5,SELL,local,2026-07-03
SIGMAADV,.BO,614.35,607.95,1.05,BREAKOUT_BUY,504.2,441.0,-17.93,274.3,61.0,,,,,IN,SIGMAADV.BO,,,70,A,5,SELL,local,2026-07-03
MSCIINDIA,.NS,29.81,29.5,1.05,BREAKDOWN_SELL,29.86,29.18,0.0,-4291.2,63.0,,,,,IN,MSCIINDIA.NS,,,70,A,5,SELL,local,2026-07-03
SBIN,.NS,1045.4,1034.6,1.04,IN_BOX,1045.7,1020.5,0.03,98.8,62.0,,,,,IN,SBIN.NS,,,70,A,5,SELL,local,2026-07-03
OLPCL,.BO,2.92,2.89,1.04,IN_BOX,3.08,2.89,5.48,15.8,61.0,,,,,IN,OLPCL.BO,,,70,A,5,SELL,local,2026-07-03
ABGSEC,.NS,114.1,112.92,1.04,BREAKDOWN_SELL,113.87,111.23,0.0,-4213.3,63.0,,,,,IN,ABGSEC.NS,,,70,A,5,SELL,local,2026-07-03
WAAREEINDO,.NS,404.7,400.55,1.04,BREAKOUT_BUY,399.5,371.0,-1.28,118.2,62.0,8.0,YES,FAIL,3/5,IN,WAAREEINDO.NS,,,70,A,5,SELL,local,2026-07-03
NIFTYBETF,.NS,247.39,244.89,1.02,BREAKDOWN_SELL,253.7,244.36,0.0,-2616.3,63.0,,,,,IN,NIFTYBETF.NS,,,70,A,5,SELL,local,2026-07-03
LODHA,.NS,947.45,937.85,1.02,BREAKOUT_BUY,939.9,900.15,-0.8,119.0,63.0,6.0,NO,FAIL,—,IN,LODHA.NS,,,70,A,5,SELL,local,2026-07-03
JINDALSAW,.NS,260.72,258.08,1.02,IN_BOX,269.91,252.81,3.52,46.3,63.0,,,,,IN,JINDALSAW.NS,,,70,A,5,SELL,local,2026-07-03
VISTARAMAR,.BO,207.75,205.65,1.02,BREAKOUT_BUY,183.95,152.0,-11.46,174.5,61.0,,,,,IN,VISTARAMAR.BO,,,70,A,5,SELL,local,2026-07-03
INNOVANA,.NS,309.6,306.5,1.01,IN_BOX,320.95,304.0,3.67,33.0,62.0,,,,,IN,INNOVANA.NS,,,70,A,5,SELL,local,2026-07-03
AZTEC,.BO,100.0,99.0,1.01,BREAKOUT_BUY,90.0,83.0,-10.0,242.9,62.0,,,,,IN,AZTEC.BO,,,70,A,5,SELL,local,2026-07-03
ICICIBANK,.NS,1387.5,1373.6,1.01,BREAKOUT_BUY,1362.7,1325.3,-1.79,166.3,63.0,3.0,NO,FAIL,—,IN,ICICIBANK.NS,,,70,A,5,SELL,local,2026-07-03
GLOBTIER,.BO,22.0,21.78,1.01,IN_BOX,23.0,19.72,4.55,69.5,61.0,,,,,IN,GLOBTIER.BO,,,70,A,5,SELL,local,2026-07-03
AVANTEL,.NS,171.83,170.12,1.01,IN_BOX,184.9,169.61,7.61,14.5,63.0,,,,,IN,AVANTEL.NS,,,70,A,5,SELL,local,2026-07-03
AJANTSOY,.BO,21.98,21.76,1.01,BREAKOUT_BUY,21.94,20.63,-0.18,103.1,61.0,4.0,NO,FAIL,—,IN,AJANTSOY.BO,,,70,A,5,SELL,local,2026-07-03
MSCI360,.NS,10.09,9.99,1.0,IN_BOX,10.2,9.93,1.09,59.3,20.0,,,,,IN,MSCI360.NS,,,70,A,5,SELL,local,2026-07-03
GORANIN,.BO,47.47,47.0,1.0,IN_BOX,48.74,45.0,2.68,66.0,61.0,,,,,IN,GORANIN.BO,,,70,A,5,SELL,local,2026-07-03
NITTAGELA,.NS,1719.8,1702.7,1.0,BREAKOUT_BUY,1525.0,1299.9,-11.33,186.5,46.0,,,,,IN,NITTAGELA.NS,,,70,A,5,SELL,local,2026-07-03
IFINSEC,.BO,216.95,214.8,1.0,BREAKOUT_BUY,214.0,188.0,-1.36,111.3,62.0,4.0,NO,FAIL,—,IN,IFINSEC.BO,,,70,A,5,SELL,local,2026-07-03
HONAUT,.NS,39405.0,39015.0,1.0,BREAKOUT_BUY,36035.0,34240.0,-8.55,287.7,62.0,,,,,IN,HONAUT.NS,,,70,A,5,SELL,local,2026-07-03
LLOYDSME,.NS,1721.4,1704.3,1.0,BREAKDOWN_SELL,1797.1,1731.7,4.4,-15.7,63.0,,,,,IN,LLOYDSME.NS,,,70,A,5,SELL,local,2026-07-03
PPARIVAH,.BO,216.55,214.4,1.0,BREAKOUT_BUY,162.0,150.0,-25.19,554.6,61.0,,,,,IN,PPARIVAH.BO,,,70,A,5,SELL,local,2026-07-03
TMPV,.NS,353.2,349.7,1.0,IN_BOX,392.35,352.08,11.08,2.8,62.0,,,,,IN,TMPV.NS,,,70,A,5,SELL,local,2026-07-03
PHCAP,.BO,974.85,965.3,0.99,BREAKOUT_BUY,970.0,910.15,-0.5,108.1,61.0,6.0,NO,FAIL,—,IN,PHCAP.BO,,,70,A,5,SELL,local,2026-07-03
HINDALUMI,.BO,102.1,101.1,0.99,IN_BOX,105.0,99.0,2.84,51.7,61.0,,,,,IN,HINDALUMI.BO,,,70,A,5,SELL,local,2026-07-03
PRESTIGE,.NS,1556.3,1541.1,0.99,BREAKOUT_BUY,1376.0,1311.0,-11.59,377.4,62.0,,,,,IN,PRESTIGE.NS,,,70,A,5,SELL,local,2026-07-03
AHCL,.NS,16.29,16.13,0.99,BREAKOUT_BUY,15.99,14.07,-1.84,115.6,63.0,5.0,NO,FAIL,—,IN,AHCL.NS,,,70,A,5,SELL,local,2026-07-03
OCCLLTD,.BO,128.25,127.0,0.98,IN_BOX,140.85,122.15,9.82,32.6,56.0,,,,,IN,OCCLLTD.BO,,,70,A,5,SELL,local,2026-07-03
TVVISION,.NS,5.17,5.12,0.98,IN_BOX,5.46,4.92,5.61,46.3,61.0,,,,,IN,TVVISION.NS,,,70,A,5,SELL,local,2026-07-03
NETTLINX,.BO,16.47,16.31,0.98,IN_BOX,17.0,16.01,3.22,46.5,61.0,,,,,IN,NETTLINX.BO,,,70,A,5,SELL,local,2026-07-03
GROWWN200,.NS,11.3,11.19,0.98,BREAKDOWN_SELL,11.06,10.6,0.0,-2304.3,63.0,,,,,IN,GROWWN200.NS,,,70,A,5,SELL,local,2026-07-03
CONSUMBEES,.NS,128.96,127.72,0.97,BREAKOUT_BUY,125.62,121.43,-2.59,179.7,61.0,,,,,IN,CONSUMBEES.NS,,,70,A,5,SELL,local,2026-07-03
KSE,.BO,188.2,186.4,0.97,IN_BOX,193.85,179.0,3.0,62.0,61.0,,,,,IN,KSE.BO,,,70,A,5,SELL,local,2026-07-03
TRAVELFOOD,.NS,1334.1,1321.3,0.97,IN_BOX,1365.8,1257.5,2.38,70.7,62.0,,,,,IN,TRAVELFOOD.NS,,,70,A,5,SELL,local,2026-07-03
ALKYLAMINE,.NS,1788.7,1771.5,0.97,IN_BOX,1870.84,1746.44,4.59,34.0,63.0,,,,,IN,ALKYLAMINE.NS,,,70,A,5,SELL,local,2026-07-03
ACUTAAS,.NS,3300.0,3268.6,0.96,BREAKOUT_BUY,3249.9,2960.2,-1.52,117.3,63.0,6.0,NO,FAIL,—,IN,ACUTAAS.NS,,,70,A,5,SELL,local,2026-07-03
WAA,.BO,52.6,52.1,0.96,IN_BOX,54.25,51.31,3.14,43.9,61.0,,,,,IN,WAA.BO,,,70,A,5,SELL,local,2026-07-03
DISHTV,.BO,3.16,3.13,0.96,IN_BOX,3.21,3.06,1.58,66.7,61.0,,,,,IN,DISHTV.BO,,,70,A,5,SELL,local,2026-07-03
BI,.NS,56.99,56.45,0.96,IN_BOX,60.87,55.01,6.81,33.8,47.0,,,,,IN,BI.NS,,,70,A,5,SELL,local,2026-07-03
MAKERSL,.BO,147.3,145.9,0.96,IN_BOX,156.0,140.95,5.91,42.2,61.0,,,,,IN,MAKERSL.BO,,,70,A,5,SELL,local,2026-07-03
SURANAT&P,.NS,19.06,18.88,0.95,IN_BOX,21.48,18.65,12.7,14.5,61.0,,,,,IN,SURANAT&P.NS,,,70,A,5,SELL,local,2026-07-03
BAJAJ-AUTO,.NS,9843.0,9750.0,0.95,BREAKDOWN_SELL,10178.0,9902.0,3.4,-21.4,63.0,,,,,IN,BAJAJ-AUTO.NS,,,70,A,5,SELL,local,2026-07-03
ASHNOOR,.BO,39.2,38.83,0.95,IN_BOX,40.96,37.02,4.49,55.3,61.0,,,,,IN,ASHNOOR.BO,,,70,A,5,SELL,local,2026-07-03
KSOLVES,.NS,285.25,282.6,0.94,IN_BOX,309.0,280.35,8.33,17.1,63.0,,,,,IN,KSOLVES.NS,,,70,A,5,SELL,local,2026-07-03
HDFCAMC,.NS,2649.7,2625.1,0.94,IN_BOX,2735.0,2621.0,3.22,25.2,63.0,,,,,IN,HDFCAMC.NS,,,70,A,5,SELL,local,2026-07-03
SHREDIGCEM,.NS,76.01,75.3,0.94,IN_BOX,77.23,73.3,1.61,69.0,62.0,,,,,IN,SHREDIGCEM.NS,,,70,A,5,SELL,local,2026-07-03
SUNDRMBRAK,.BO,815.0,807.5,0.93,IN_BOX,869.4,776.0,6.67,41.8,62.0,,,,,IN,SUNDRMBRAK.BO,,,70,A,5,SELL,local,2026-07-03
OSWALSEEDS,.NS,10.91,10.81,0.93,IN_BOX,11.22,10.69,2.84,41.5,62.0,,,,,IN,OSWALSEEDS.NS,,,70,A,5,SELL,local,2026-07-03
EVIETF,.NS,31.57,31.28,0.93,BREAKOUT_BUY,31.29,30.0,-0.89,121.7,61.0,,NO,FAIL,,IN,EVIETF.NS,,,70,A,5,SELL,local,2026-07-03
NETF,.NS,261.18,258.77,0.93,BREAKDOWN_SELL,267.59,257.64,0.0,-2589.4,63.0,,,,,IN,NETF.NS,,,70,A,5,SELL,local,2026-07-03
SGRL,.BO,709.55,703.0,0.93,BREAKOUT_BUY,628.0,554.0,-11.49,210.2,61.0,,,,,IN,SGRL.BO,,,70,A,5,SELL,local,2026-07-03
IMPAL,.NS,1094.4,1084.4,0.92,IN_BOX,1125.5,1047.3,2.84,60.2,62.0,,,,,IN,IMPAL.NS,,,70,A,5,SELL,local,2026-07-03
AVTNPL,.NS,70.09,69.45,0.92,IN_BOX,73.04,69.0,4.21,27.0,62.0,,,,,IN,AVTNPL.NS,,,70,A,5,SELL,local,2026-07-03
SHASHIJIT,.BO,2.2,2.18,0.92,IN_BOX,2.3,2.02,4.55,64.3,61.0,,,,,IN,SHASHIJIT.BO,,,70,A,5,SELL,local,2026-07-03
INDIAHOMES,.BO,23.07,22.86,0.92,IN_BOX,23.17,22.06,0.43,91.0,61.0,,,,,IN,INDIAHOMES.BO,,,70,A,5,SELL,local,2026-07-03
ADARSHPL,.BO,29.78,29.51,0.91,IN_BOX,30.94,28.5,3.9,52.5,61.0,,,,,IN,ADARSHPL.BO,,,70,A,5,SELL,local,2026-07-03
MYSORPETRO,.BO,96.1,95.23,0.91,IN_BOX,100.98,92.6,5.08,41.8,61.0,,,,,IN,MYSORPETRO.BO,,,70,A,5,SELL,local,2026-07-03
MANCREDIT,.NS,232.73,230.64,0.91,BREAKOUT_BUY,225.79,204.8,-2.98,133.1,62.0,,,,,IN,MANCREDIT.NS,,,70,A,5,SELL,local,2026-07-03
SHRAAITECH,.BO,26.51,26.27,0.91,IN_BOX,27.64,24.39,4.26,65.2,61.0,,,,,IN,SHRAAITECH.BO,,,70,A,5,SELL,local,2026-07-03
NITINCAST,.BO,560.0,554.95,0.91,IN_BOX,587.9,554.85,4.98,15.6,61.0,,,,,IN,NITINCAST.BO,,,70,A,5,SELL,local,2026-07-03
MUL,.BO,8.86,8.78,0.91,IN_BOX,9.55,8.75,7.79,13.7,61.0,,,,,IN,MUL.BO,,,70,A,5,SELL,local,2026-07-03
TOP10ADD,.NS,88.31,87.52,0.9,IN_BOX,89.09,86.01,0.88,74.7,61.0,,,,,IN,TOP10ADD.NS,,,70,A,5,SELL,local,2026-07-03
DBL,.NS,459.7,455.6,0.9,BREAKOUT_BUY,440.95,424.45,-4.08,213.6,62.0,,,,,IN,DBL.NS,,,70,A,5,SELL,local,2026-07-03
JAIPAN,.BO,28.0,27.75,0.9,IN_BOX,28.5,25.17,1.79,85.0,61.0,,,,,IN,JAIPAN.BO,,,70,A,5,SELL,local,2026-07-03
DIACABS,.NS,206.28,204.43,0.9,IN_BOX,219.0,200.1,6.17,32.7,63.0,,,,,IN,DIACABS.NS,,,70,A,5,SELL,local,2026-07-03
GLOBE,.NS,2.23,2.21,0.9,IN_BOX,2.3,2.2,3.14,30.0,62.0,,,,,IN,GLOBE.NS,,,70,A,5,SELL,local,2026-07-03
REDINGTON,.NS,286.4,283.85,0.9,IN_BOX,290.46,268.54,1.42,81.5,63.0,,,,,IN,REDINGTON.NS,,,70,A,5,SELL,local,2026-07-03
ACCURACY,.NS,5.59,5.54,0.9,IN_BOX,5.94,5.42,6.26,32.7,62.0,,,,,IN,ACCURACY.NS,,,70,A,5,SELL,local,2026-07-03
MWL,.NS,371.05,367.75,0.9,IN_BOX,380.3,370.0,2.49,10.2,62.0,,,,,IN,MWL.NS,,,70,A,5,SELL,local,2026-07-03
KPITTECH,.NS,742.6,736.05,0.89,IN_BOX,774.0,711.1,4.23,50.1,63.0,,,,,IN,KPITTECH.NS,,,70,A,5,SELL,local,2026-07-03
KENVI,.BO,2.26,2.24,0.89,IN_BOX,2.31,2.15,2.21,68.8,61.0,,,,,IN,KENVI.BO,,,70,A,5,SELL,local,2026-07-03
BHARATSE,.NS,186.61,184.97,0.89,IN_BOX,195.0,184.21,4.5,22.2,63.0,,,,,IN,BHARATSE.NS,,,70,A,5,SELL,local,2026-07-03
JAMSHRI,.BO,79.71,79.01,0.89,BREAKOUT_BUY,79.1,75.05,-0.77,115.1,61.0,5.0,NO,FAIL,—,IN,JAMSHRI.BO,,,70,A,5,SELL,local,2026-07-03
FLUIDOM,.BO,834.6,827.3,0.88,BREAKOUT_BUY,830.8,783.1,-0.46,108.0,61.0,4.0,NO,FAIL,—,IN,FLUIDOM.BO,,,70,A,5,SELL,local,2026-07-03
ATUL,.NS,6670.5,6612.5,0.88,BREAKOUT_BUY,6642.0,6401.5,-0.43,111.9,63.0,7.0,YES,FAIL,3/5,IN,ATUL.NS,,,70,A,5,SELL,local,2026-07-03
SHARIABEES,.NS,450.73,446.78,0.88,IN_BOX,459.82,445.32,2.02,37.3,61.0,,,,,IN,SHARIABEES.NS,,,70,A,5,SELL,local,2026-07-03
YASHINNO,.BO,31.01,30.74,0.88,BREAKOUT_BUY,30.79,27.8,-0.71,107.4,61.0,5.0,NO,FAIL,—,IN,YASHINNO.BO,,,70,A,5,SELL,local,2026-07-03
ZSVARAJT,.BO,8.0,7.93,0.88,IN_BOX,8.6,7.5,7.5,45.5,61.0,,,,,IN,ZSVARAJT.BO,,,70,A,5,SELL,local,2026-07-03
SENSEXETF,.NS,79.22,78.53,0.88,BREAKOUT_BUY,76.77,74.51,-3.09,208.4,61.0,,,,,IN,SENSEXETF.NS,,,70,A,5,SELL,local,2026-07-03
REGAAL,.BO,78.9,78.21,0.88,IN_BOX,80.8,75.32,2.41,65.3,61.0,,,,,IN,REGAAL.BO,,,70,A,5,SELL,local,2026-07-03
ATHERENERG,.NS,998.75,990.1,0.87,IN_BOX,1007.1,950.35,0.84,85.3,63.0,,,,,IN,ATHERENERG.NS,,,70,A,5,SELL,local,2026-07-03
ACGL,.BO,2255.25,2235.7,0.87,BREAKOUT_BUY,2236.95,2005.6,-0.81,107.9,61.0,7.0,YES,FAIL,4/5,IN,ACGL.BO,,,70,A,5,SELL,local,2026-07-03
TRUECOLORS,.BO,163.0,161.6,0.87,BREAKOUT_BUY,143.55,130.8,-11.93,252.5,61.0,,,,,IN,TRUECOLORS.BO,,,70,A,5,SELL,local,2026-07-03
PDSL,.NS,360.15,357.05,0.87,BREAKOUT_BUY,312.1,296.0,-13.34,398.4,62.0,,,,,IN,PDSL.NS,,,70,A,5,SELL,local,2026-07-03
VIVIDM,.BO,7.0,6.94,0.86,IN_BOX,7.36,6.32,5.14,65.4,61.0,,,,,IN,VIVIDM.BO,,,70,A,5,SELL,local,2026-07-03
ICDSLTD,.NS,42.32,41.96,0.86,IN_BOX,45.0,41.01,6.33,32.8,62.0,,,,,IN,ICDSLTD.NS,,,70,A,5,SELL,local,2026-07-03
STARLOG,.BO,37.43,37.11,0.86,IN_BOX,39.14,36.6,4.57,32.7,61.0,,,,,IN,STARLOG.BO,,,70,A,5,SELL,local,2026-07-03
CONTILI,.BO,22.33,22.14,0.86,IN_BOX,23.94,20.61,7.21,51.7,61.0,,,,,IN,CONTILI.BO,,,70,A,5,SELL,local,2026-07-03
LMW,.NS,16146.0,16008.0,0.86,IN_BOX,16957.0,15887.0,5.02,24.2,62.0,,,,,IN,LMW.NS,,,70,A,5,SELL,local,2026-07-03
COROMANDEL,.NS,2000.4,1983.4,0.86,IN_BOX,2072.9,1968.1,3.62,30.8,63.0,,,,,IN,COROMANDEL.NS,,,70,A,5,SELL,local,2026-07-03
GEL,.BO,35.0,34.7,0.86,IN_BOX,36.9,24.3,5.43,84.9,62.0,,,,,IN,GEL.BO,,,70,A,5,SELL,local,2026-07-03
SUPERIRON,.BO,45.5,45.11,0.86,IN_BOX,47.41,44.7,4.2,29.5,61.0,,,,,IN,SUPERIRON.BO,,,70,A,5,SELL,local,2026-07-03
KUSHIND,.BO,7.06,7.0,0.86,IN_BOX,7.22,6.5,2.27,77.8,61.0,,,,,IN,KUSHIND.BO,,,70,A,5,SELL,local,2026-07-03
CONSOFINVT,.NS,225.11,223.22,0.85,IN_BOX,237.0,212.9,5.28,50.7,62.0,,,,,IN,CONSOFINVT.NS,,,70,A,5,SELL,local,2026-07-03
VENTIVE,.NS,643.9,638.45,0.85,IN_BOX,659.5,633.6,2.42,39.8,62.0,,,,,IN,VENTIVE.NS,,,70,A,5,SELL,local,2026-07-03
BIRLACORPN,.NS,1003.9,995.55,0.84,IN_BOX,1054.1,984.8,5.0,27.6,63.0,,,,,IN,BIRLACORPN.NS,,,70,A,5,SELL,local,2026-07-03
IVZINNIFTY,.NS,2750.87,2728.0,0.84,BREAKDOWN_SELL,2816.03,2728.0,0.0,-3098.9,63.0,,,,,IN,IVZINNIFTY.NS,,,70,A,5,SELL,local,2026-07-03
KALYANCAP,.BO,8.38,8.31,0.84,IN_BOX,8.76,8.05,4.53,46.5,61.0,,,,,IN,KALYANCAP.BO,,,70,A,5,SELL,local,2026-07-03
MON100,.NS,336.3,333.5,0.84,BREAKDOWN_SELL,338.7,328.04,0.0,-3077.3,63.0,,,,,IN,MON100.NS,,,70,A,5,SELL,local,2026-07-03
ANUP,.NS,2297.9,2278.7,0.84,BREAKOUT_BUY,1927.9,1786.2,-16.1,361.1,62.0,,,,,IN,ANUP.NS,,,70,A,5,SELL,local,2026-07-03
TTKPRESTIG,.NS,570.55,565.8,0.84,BREAKOUT_BUY,554.7,527.35,-2.78,158.0,62.0,,,,,IN,TTKPRESTIG.NS,,,70,A,5,SELL,local,2026-07-03
MEGACOR,.BO,3.59,3.56,0.84,BREAKOUT_BUY,3.14,2.81,-12.53,236.4,61.0,,,,,IN,MEGACOR.BO,,,70,A,5,SELL,local,2026-07-03
RAP,.BO,38.4,38.08,0.84,IN_BOX,40.25,35.62,4.82,60.0,61.0,,,,,IN,RAP.BO,,,70,A,5,SELL,local,2026-07-03
COUNCODOS,.NS,4.79,4.75,0.84,IN_BOX,5.14,4.68,7.31,23.9,62.0,,,,,IN,COUNCODOS.NS,,,70,A,5,SELL,local,2026-07-03
ETHOSLTD,.NS,2436.9,2416.9,0.83,IN_BOX,2468.0,2342.0,1.28,75.3,62.0,,,,,IN,ETHOSLTD.NS,,,70,A,5,SELL,local,2026-07-03
LT,.NS,4216.4,4181.7,0.83,IN_BOX,4244.9,4161.6,0.68,65.8,63.0,,,,,IN,LT.NS,,,70,A,5,SELL,local,2026-07-03
ARMAN,.BO,108.95,108.05,0.83,IN_BOX,113.95,107.1,4.59,27.0,61.0,,,,,IN,ARMAN.BO,,,70,A,5,SELL,local,2026-07-03
GROWWNIFTY,.NS,9.69,9.61,0.83,BREAKDOWN_SELL,9.94,9.42,0.0,-1811.5,63.0,,,,,IN,GROWWNIFTY.NS,,,70,A,5,SELL,local,2026-07-03
JAYSREETEA,.NS,89.16,88.43,0.83,BREAKOUT_BUY,87.86,81.6,-1.46,120.8,62.0,3.0,NO,FAIL,—,IN,JAYSREETEA.NS,,,70,A,5,SELL,local,2026-07-03
LTF,.NS,299.0,296.55,0.83,BREAKOUT_BUY,295.9,282.4,-1.04,123.0,63.0,1.0,NO,FAIL,—,IN,LTF.NS,,,70,A,5,SELL,local,2026-07-03
VAMA,.BO,3.66,3.63,0.83,IN_BOX,3.97,3.6,8.47,16.2,61.0,,,,,IN,VAMA.BO,,,70,A,5,SELL,local,2026-07-03
HAMPTON,.BO,9.78,9.7,0.82,IN_BOX,10.15,8.81,3.78,72.4,61.0,,,,,IN,HAMPTON.BO,,,70,A,5,SELL,local,2026-07-03
SMRUTHIORG,.BO,116.65,115.7,0.82,IN_BOX,121.4,114.4,4.07,32.1,61.0,,,,,IN,SMRUTHIORG.BO,,,70,A,5,SELL,local,2026-07-03
AXSENSEX,.NS,79.72,79.07,0.82,BREAKDOWN_SELL,81.3,78.2,0.0,-2522.6,63.0,,,,,IN,AXSENSEX.NS,,,70,A,5,SELL,local,2026-07-03
TIRTPLS,.BO,27.1,26.88,0.82,IN_BOX,29.85,25.7,10.15,33.7,61.0,,,,,IN,TIRTPLS.BO,,,70,A,5,SELL,local,2026-07-03
SEALMATIC,.BO,370.0,367.0,0.82,IN_BOX,374.9,344.0,1.32,84.1,61.0,,,,,IN,SEALMATIC.BO,,,70,A,5,SELL,local,2026-07-03
VISIONCINE,.BO,1.24,1.23,0.81,IN_BOX,1.34,1.17,8.06,41.2,61.0,,,,,IN,VISIONCINE.BO,,,70,A,5,SELL,local,2026-07-03
NIFTYETF,.NS,260.5,258.41,0.81,BREAKDOWN_SELL,267.71,257.6,0.0,-2548.0,63.0,,,,,IN,NIFTYETF.NS,,,70,A,5,SELL,local,2026-07-03
